CITY_TR,DISTRICT_TR,CITY_EN,DISTRICT_EN,DISSOLVEDC,DISTRICTCODE,INSHP,CITYDATE,DISTRICTDATE,DISTRICTFROM,DISSOLVE,CENTRALOLD,CENTRALDISTRICT,DISTRICTCOUNT,CITYCODE,ISO31662,NUTS,AREA,POP2000,POP2014,FROM,FROMDATE,METROPOL,METROPOLDATE
İzmir,Menemen,Izmir,Menemen,1521,1521,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Narlıdere,Izmir,Narlidere,2013,2013,1,,12/27/93,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Ödemiş,Izmir,Odemis,1563,1563,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Seferihisar,Izmir,Seferihisar,1611,1611,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Selçuk,Izmir,Selcuk,1612,1612,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Tire,Izmir,Tire,1677,1677,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Torbalı,Izmir,Torbali,1682,1682,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Urla,Izmir,Urla,1703,1703,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
Kahramanmaraş,Afşin,Kahramanmaras,Afsin,1107,1107,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Andırın,Kahramanmaras,Andirin,1136,1136,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Çağlayancerit,Kahramanmaras,Caglayancerit,1785,1785,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Dulkadiroğlu,Kahramanmaras,Dulkadiroglu,1515,2084,1,,12/06/12,Merkez,24,0,1,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Ekinözü,Kahramanmaras,Ekinozu,1919,1919,1,,05/20/90,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Elbistan,Kahramanmaras,Elbistan,1299,1299,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Göksun,Kahramanmaras,Goksun,1353,1353,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Merkez,Kahramanmaras,Merkez,1515,1515,0,,,,24,1,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Nurhak,Kahramanmaras,Nurhak,1975,1975,1,,05/20/90,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Onikişubat,Kahramanmaras,Onikisubat,1515,2085,1,,12/06/12,Merkez,24,0,1,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Pazarcık,Kahramanmaras,Pazarcik,1570,1570,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Kahramanmaraş,Türkoğlu,Kahramanmaras,Turkoglu,1694,1694,1,,,,,0,0,11,46,TR-46,TR632,14456.74,1002384,1089038,NA,NA,1,2013
Karabük,Eflani,Karabuk,Eflani,1296,1296,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Eskipazar,Karabuk,Eskipazar,1321,1321,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Merkez,Karabuk,Merkez,1433,1433,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Ovacık,Karabuk,Ovacik,1561,1561,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Safranbolu,Karabuk,Safranbolu,1587,1587,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karabük,Yenice,Karabuk,Yenice,1856,1856,1,06/06/95,,,,0,0,6,78,TR-78,TR812,4108.8,225102,231333,Zonguldak,06/10/95,0,NA
Karaman,Ayrancı,Karaman,Ayranci,1768,1768,1,,,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Başyayla,Karaman,Basyayla,1884,1884,1,,05/20/90,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Ermenek,Karaman,Ermenek,1316,1316,1,,,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Kazımkarabekir,Karaman,Kazimkarabekir,1862,1862,1,,,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Merkez,Karaman,Merkez,1439,1439,1,,,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Karaman,Sarıveliler,Karaman,Sariveliler,1983,1983,1,,05/20/90,,,0,0,6,70,TR-70,TR522,8868.9,243210,240362,Konya,06/21/89,0,NA
Kars,Akyaka,Kars,Akyaka,1756,1756,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Arpaçay,Kars,Arpacay,1149,1149,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Digor,Kars,Digor,1279,1279,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Kağızman,Kars,Kagizman,1424,1424,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Merkez,Kars,Merkez,1447,1447,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Sarıkamış,Kars,Sarikamis,1601,1601,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Selim,Kars,Selim,1614,1614,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kars,Susuz,Kars,Susuz,1645,1645,1,,,,,0,0,8,36,TR-36,TRA22,10139.09,325016,296466,NA,NA,0,NA
Kastamonu,Abana,Kastamonu,Abana,1101,1101,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Ağlı,Kastamonu,Agli,1867,1867,1,,05/20/90,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Araç,Kastamonu,Arac,1140,1140,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Azdavay,Kastamonu,Azdavay,1162,1162,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Bozkurt,Kastamonu,Bozkurt,1208,1208,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Çatalzeytin,Kastamonu,Catalzeytin,1238,1238,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Cide,Kastamonu,Cide,1221,1221,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Daday,Kastamonu,Daday,1264,1264,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Devrekani,Kastamonu,Devrekani,1277,1277,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Doğanyurt,Kastamonu,Doganyurt,1915,1915,1,,05/20/90,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Hanönü,Kastamonu,Hanonu,1940,1940,1,,05/20/90,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,İhsangazi,Kastamonu,Ihsangazi,1805,1805,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,İnebolu,Kastamonu,Inebolu,1410,1410,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Küre,Kastamonu,Kure,1499,1499,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Merkez,Kastamonu,Merkez,1450,1450,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Pınarbaşı,Kastamonu,Pinarbasi,1836,1836,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Şenpazar,Kastamonu,Senpazar,1845,1845,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Seydiler,Kastamonu,Seydiler,1984,1984,1,,05/20/90,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Taşköprü,Kastamonu,Taskopru,1666,1666,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kastamonu,Tosya,Kastamonu,Tosya,1685,1685,1,,,,,0,0,20,37,TR-37,TR821,13157.98,375476,368907,NA,NA,0,NA
Kayseri,Akkışla,Kayseri,Akkisla,1752,1752,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Bünyan,Kayseri,Bunyan,1218,1218,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Develi,Kayseri,Develi,1275,1275,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Felahiye,Kayseri,Felahiye,1330,1330,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Hacılar,Kayseri,Hacilar,1936,1936,1,,05/18/90,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,İncesu,Kayseri,Incesu,1409,1409,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Kocasinan,Kayseri,Kocasinan,1863,1863,1,,,,,0,1,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Melikgazi,Kayseri,Melikgazi,1864,1864,1,,,,,0,1,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Özvatan,Kayseri,Ozvatan,1978,1978,1,,05/20/90,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Pınarbaşı,Kayseri,Pinarbasi,1576,1576,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Sarıoğlan,Kayseri,Sarioglan,1603,1603,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Sarız,Kayseri,Sariz,1605,1605,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Talas,Kayseri,Talas,1846,1846,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Tomarza,Kayseri,Tomarza,1680,1680,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Yahyalı,Kayseri,Yahyali,1715,1715,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kayseri,Yeşilhisar,Kayseri,Yesilhisar,1727,1727,1,,,,,0,0,16,38,TR-38,TR721,17109.33,1060432,1322376,NA,NA,1,1988
Kilis,Elbeyli,Kilis,Elbeyli,2023,2023,1,06/06/95,06/06/95,,,0,0,4,79,TR-79,TRC13,1427.76,114724,128781,Gaziantep,06/10/95,0,NA
Kilis,Merkez,Kilis,Merkez,1476,1476,1,06/06/95,06/06/95,,,0,0,4,79,TR-79,TRC13,1427.76,114724,128781,Gaziantep,06/10/95,0,NA
Kilis,Musabeyli,Kilis,Musabeyli,2024,2024,1,06/06/95,06/06/95,,,0,0,4,79,TR-79,TRC13,1427.76,114724,128781,Gaziantep,06/10/95,0,NA
Kilis,Polateli,Kilis,Polateli,2025,2025,1,06/06/95,06/06/95,,,0,0,4,79,TR-79,TRC13,1427.76,114724,128781,Gaziantep,06/10/95,0,NA
Kırıkkale,Bahşili,Kirikkale,Bahsili,1880,1880,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Balışeyh,Kirikkale,Baliseyh,1882,1882,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Çelebi,Kirikkale,Celebi,1901,1901,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Delice,Kirikkale,Delice,1268,1268,1,,,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Karakeçili,Kirikkale,Karakecili,1954,1954,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Keskin,Kirikkale,Keskin,1463,1463,1,,,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Merkez,Kirikkale,Merkez,1469,1469,1,,,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Sulakyurt,Kirikkale,Sulakyurt,1638,1638,1,,,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırıkkale,Yahşihan,Kirikkale,Yahsihan,1992,1992,1,,05/20/90,,,0,0,9,71,TR-71,TR711,4569.76,383508,271092,Ankara,06/21/89,0,NA
Kırklareli,Babaeski,Kirklareli,Babaeski,1163,1163,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Demirköy,Kirklareli,Demirkoy,1270,1270,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Kofçaz,Kirklareli,Kofcaz,1480,1480,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Lüleburgaz,Kirklareli,Luleburgaz,1505,1505,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Merkez,Kirklareli,Merkez,1471,1471,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Pehlivanköy,Kirklareli,Pehlivankoy,1572,1572,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Pınarhisar,Kirklareli,Pinarhisar,1577,1577,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Vize,Kirklareli,Vize,1714,1714,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırşehir,Akçakent,Kirsehir,Akcakent,1869,1869,1,,05/20/90,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Akpınar,Kirsehir,Akpinar,1754,1754,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Boztepe,Kirsehir,Boztepe,1890,1890,1,,05/20/90,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Çiçekdağı,Kirsehir,Cicekdagi,1254,1254,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Kaman,Kirsehir,Kaman,1429,1429,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Merkez,Kirsehir,Merkez,1472,1472,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Mucur,Kirsehir,Mucur,1529,1529,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kocaeli,Başiskele,Kocaeli,Basiskele,1478,2058,1,,03/22/08,Merkez,26,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Çayırova,Kocaeli,Cayirova,1338,2059,1,,03/22/08,Gebze,25,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Darıca,Kocaeli,Darica,1338,2060,1,,03/22/08,Gebze,25,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Derince,Kocaeli,Derince,2030,2030,1,,12/09/99,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Dilovası,Kocaeli,Dilovasi,1338,2061,1,,03/22/08,Gebze,25,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Gebze,Kocaeli,Gebze,1338,1338,1,,,,25,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Gölcük,Kocaeli,Golcuk,1355,1355,1,,,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,İzmit,Kocaeli,Izmit,1478,2062,1,,03/22/08,Merkez,26,0,1,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Kandıra,Kocaeli,Kandira,1430,1430,1,,,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Karamürsel,Kocaeli,Karamursel,1440,1440,1,,,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Kartepe,Kocaeli,Kartepe,1478,2063,1,,03/22/08,Merkez,26,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Körfez,Kocaeli,Korfez,1821,1821,1,,,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Merkez,Kocaeli,Merkez,1478,1478,0,,,,26,1,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Konya,Ahırlı,Konya,Ahirli,1868,1868,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Akören,Konya,Akoren,1753,1753,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Akşehir,Konya,Aksehir,1122,1122,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Altınekin,Konya,Altinekin,1760,1760,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Beyşehir,Konya,Beysehir,1188,1188,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Bozkır,Konya,Bozkir,1207,1207,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Çeltik,Konya,Celtik,1902,1902,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Cihanbeyli,Konya,Cihanbeyli,1222,1222,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Çumra,Konya,Cumra,1262,1262,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Derbent,Konya,Derbent,1907,1907,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Derebucak,Konya,Derebucak,1789,1789,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Doğanhisar,Konya,Doganhisar,1285,1285,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Emirgazi,Konya,Emirgazi,1920,1920,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Ereğli,Konya,Eregli,1312,1312,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Güneysınır,Konya,Guneysinir,1933,1933,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Hadim,Konya,Hadim,1375,1375,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Halkapınar,Konya,Halkapinar,1937,1937,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Hüyük,Konya,Huyuk,1804,1804,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Ilgın,Konya,Ilgin,1400,1400,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Kadınhanı,Konya,Kadinhani,1422,1422,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Karapınar,Konya,Karapinar,1441,1441,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Karatay,Konya,Karatay,1814,1814,1,,,,,0,1,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Kulu,Konya,Kulu,1491,1491,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Meram,Konya,Meram,1827,1827,1,,,,,0,1,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Sarayönü,Konya,Sarayonu,1598,1598,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Selçuklu,Konya,Selcuklu,1839,1839,1,,,,,0,1,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Seydişehir,Konya,Seydisehir,1617,1617,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Taşkent,Konya,Taskent,1848,1848,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Tuzlukçu,Konya,Tuzlukcu,1990,1990,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Yalıhüyük,Konya,Yalihuyuk,1994,1994,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Yunak,Konya,Yunak,1735,1735,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Kütahya,Altıntaş,Kutahya,Altintas,1132,1132,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Aslanapa,Kutahya,Aslanapa,1764,1764,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Çavdarhisar,Kutahya,Cavdarhisar,1898,1898,1,,05/20/90,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Domaniç,Kutahya,Domanic,1288,1288,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Dumlupınar,Kutahya,Dumlupinar,1790,1790,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Emet,Kutahya,Emet,1304,1304,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Gediz,Kutahya,Gediz,1339,1339,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Hisarcık,Kutahya,Hisarcik,1802,1802,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Merkez,Kutahya,Merkez,1500,1500,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Pazarlar,Kutahya,Pazarlar,1979,1979,1,,05/20/90,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Şaphane,Kutahya,Saphane,1843,1843,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Simav,Kutahya,Simav,1625,1625,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Tavşanlı,Kutahya,Tavsanli,1671,1671,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Malatya,Akçadağ,Malatya,Akcadag,1114,1114,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Arapgir,Malatya,Arapgir,1143,1143,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Arguvan,Malatya,Arguvan,1148,1148,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Battalgazi,Malatya,Battalgazi,1772,1772,1,,,,,0,1,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Darende,Malatya,Darende,1265,1265,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Doğanşehir,Malatya,Dogansehir,1286,1286,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Doğanyol,Malatya,Doganyol,1914,1914,1,,05/20/90,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Hekimhan,Malatya,Hekimhan,1390,1390,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Kale,Malatya,Kale,1953,1953,1,,05/20/90,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Kuluncak,Malatya,Kuluncak,1969,1969,1,,05/20/90,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Merkez,Malatya,Merkez,1509,1509,0,,,,,1,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Pütürge,Malatya,Puturge,1582,1582,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Yazıhan,Malatya,Yazihan,1995,1995,1,,05/20/90,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Yeşilyurt,Malatya,Yesilyurt,1729,1729,1,,,,,0,1,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
