NAME_1_TR,NAME_2_TR,NAME_1_EN,NAME_2_EN,DIST_CNT,CODE,IN_MIB,fromshp1,fromshp2,,IN_GADM
MANİSA,TURGUTLU,MANISA,TURGUTLU,17,1689,1,MANİSA ,TURGUTLU,TRUE,1
MANİSA,YUNUSEMRE,MANISA,YUNUSEMRE,17,2087,1,,,FALSE,0
MARDİN,ARTUKLU,MARDIN,ARTUKLU,10,2088,1,,,FALSE,0
MARDİN,DARGEÇİT,MARDIN,DARGECIT,10,1787,1,MARDİN ,DARGEÇİT,TRUE,1
MARDİN,DERİK,MARDIN,DERIK,10,1273,1,MARDİN ,DERİK,TRUE,1
MARDİN,KIZILTEPE,MARDIN,KIZILTEPE,10,1474,1,MARDİN ,KIZILTEPE,TRUE,1
MARDİN,MAZIDAĞI,MARDIN,MAZIDAGI,10,1519,1,MARDİN ,MAZIDAĞI,TRUE,1
MARDİN,MİDYAT,MARDIN,MIDYAT,10,1526,1,MARDİN ,MİDYAT,TRUE,1
MARDİN,NUSAYBİN,MARDIN,NUSAYBIN,10,1547,1,MARDİN ,NUSAYBİN,TRUE,1
MARDİN,ÖMERLİ,MARDIN,OMERLI,10,1564,1,MARDİN ,ÖMERLİ,TRUE,1
MARDİN,SAVUR,MARDIN,SAVUR,10,1609,1,MARDİN ,SAVUR,TRUE,1
MARDİN,YEŞİLLİ,MARDIN,YESILLI,10,2002,1,MARDİN ,YEŞİLLİ,TRUE,1
MERSİN,AKDENİZ,MERSIN,AKDENIZ,13,2064,1,,,FALSE,0
MERSİN,ANAMUR,MERSIN,ANAMUR,13,1135,1,MERSİN ,ANAMUR,TRUE,1
MERSİN,AYDINCIK,MERSIN,AYDINCIK,13,1766,1,MERSİN ,AYDINCIK,TRUE,1
MERSİN,BOZYAZI,MERSIN,BOZYAZI,13,1779,1,MERSİN ,BOZYAZI,TRUE,1
MERSİN,ÇAMLIYAYLA,MERSIN,CAMLIYAYLA,13,1892,1,MERSİN ,ÇAMLIYAYLA,TRUE,1
MERSİN,ERDEMLİ,MERSIN,ERDEMLI,13,1311,1,MERSİN ,ERDEMLİ,TRUE,1
MERSİN,GÜLNAR,MERSIN,GULNAR,13,1366,1,MERSİN ,GÜLNAR,TRUE,1
MERSİN,MEZİTLİ,MERSIN,MEZITLI,13,2065,1,,,FALSE,0
MERSİN,MUT,MERSIN,MUT,13,1536,1,MERSİN ,MUT,TRUE,1
MERSİN,SİLİFKE,MERSIN,SILIFKE,13,1621,1,MERSİN ,SİLİFKE,TRUE,1
MERSİN,TARSUS,MERSIN,TARSUS,13,1665,1,MERSİN ,TARSUS,TRUE,1
MERSİN,TOROSLAR,MERSIN,TOROSLAR,13,2066,1,,,FALSE,0
MERSİN,YENİŞEHİR,MERSIN,YENISEHIR,13,2067,1,,,FALSE,0
MUĞLA,BODRUM,MUGLA,BODRUM,13,1197,1,MUGLA ,BODRUM,TRUE,1
MUĞLA,DALAMAN,MUGLA,DALAMAN,13,1742,1,MUGLA ,DALAMAN,TRUE,1
MUĞLA,DATÇA,MUGLA,DATCA,13,1266,1,MUGLA ,DATÇA,TRUE,1
MUĞLA,FETHİYE,MUGLA,FETHIYE,13,1331,1,MUGLA ,FETHİYE,TRUE,1
MUĞLA,KAVAKLIDERE,MUGLA,KAVAKLIDERE,13,1958,1,MUGLA ,KAVAKLIDERE,TRUE,1
MUĞLA,KÖYCEĞİZ,MUGLA,KOYCEGIZ,13,1488,1,MUGLA ,KÖYCEĞİZ,TRUE,1
MUĞLA,MARMARİS,MUGLA,MARMARIS,13,1517,1,MUGLA ,MARMARİS,TRUE,1
MUĞLA,MENTEŞE,MUGLA,MENTESE,13,2089,1,,,FALSE,0
MUĞLA,MİLAS,MUGLA,MILAS,13,1528,1,MUGLA ,MİLAS,TRUE,1
MUĞLA,ORTACA,MUGLA,ORTACA,13,1831,1,MUGLA ,ORTACA,TRUE,1
MUĞLA,SEYDİKEMER,MUGLA,SEYDIKEMER,13,2090,1,,,FALSE,0
MUĞLA,ULA,MUGLA,ULA,13,1695,1,MUGLA ,ULA,TRUE,1
MUĞLA,YATAĞAN,MUGLA,YATAGAN,13,1719,1,MUGLA ,YATAĞAN,TRUE,1
MUŞ,BULANIK,MUS,BULANIK,5,1213,1,MUS ,BULANIK,TRUE,1
MUŞ,HASKÖY,MUS,HASKOY,5,1801,1,MUS ,HASKÖY,TRUE,1
MUŞ,KORKUT,MUS,KORKUT,5,1964,1,MUS ,KORKUT,TRUE,1
MUŞ,MALAZGİRT,MUS,MALAZGIRT,5,1510,1,MUS ,MALAZGİRT,TRUE,1
MUŞ,MERKEZ,MUS,MERKEZ,,1534,0,MUS ,MERKEZ,TRUE,1
MUŞ,VARTO,MUS,VARTO,5,1711,1,MUS ,VARTO,TRUE,1
NEVŞEHİR,ACIGÖL,NEVSEHIR,ACIGOL,7,1749,1,NEVSEHİR ,ACIGÖL,TRUE,1
NEVŞEHİR,AVANOS,NEVSEHIR,AVANOS,7,1155,1,NEVSEHİR ,AVANOS,TRUE,1
NEVŞEHİR,DERİNKUYU,NEVSEHIR,DERINKUYU,7,1274,1,NEVSEHİR ,DERİNKUYU,TRUE,1
NEVŞEHİR,GÜLŞEHİR,NEVSEHIR,GULSEHIR,7,1367,1,NEVSEHİR ,GÜLŞEHİR,TRUE,1
NEVŞEHİR,HACIBEKTAŞ,NEVSEHIR,HACIBEKTAS,7,1374,1,NEVSEHİR ,HACIBEKTAŞ,TRUE,1
NEVŞEHİR,KOZAKLI,NEVSEHIR,KOZAKLI,7,1485,1,NEVSEHİR ,KOZAKLI,TRUE,1
NEVŞEHİR,MERKEZ,NEVSEHIR,MERKEZ,,1543,0,NEVSEHİR ,MERKEZ,TRUE,1
NEVŞEHİR,ÜRGÜP,NEVSEHIR,URGUP,7,1707,1,NEVSEHİR ,ÜRGÜP,TRUE,1
NİĞDE,ALTUNHİSAR,NIGDE,ALTUNHISAR,5,1876,1,NİGDE ,ALTUNHİSAR,TRUE,1
NİĞDE,BOR,NIGDE,BOR,5,1201,1,NİGDE ,BOR,TRUE,1
NİĞDE,ÇAMARDI,NIGDE,CAMARDI,5,1225,1,NİGDE ,ÇAMARDI,TRUE,1
NİĞDE,ÇİFTLİK,NIGDE,CIFTLIK,5,1904,1,NİGDE ,ÇİFTLİK,TRUE,1
NİĞDE,MERKEZ,NIGDE,MERKEZ,,1544,0,NİGDE ,MERKEZ,TRUE,1
NİĞDE,ULUKIŞLA,NIGDE,ULUKISLA,5,1700,1,NİGDE ,ULUKIŞLA,TRUE,1
ORDU,AKKUŞ,ORDU,AKKUS,19,1119,1,ORDU ,AKKUŞ,TRUE,1
ORDU,ALTINORDU,ORDU,ALTINORDU,19,2103,1,,,FALSE,0
ORDU,AYBASTI,ORDU,AYBASTI,19,1158,1,ORDU ,AYBASTI,TRUE,1
ORDU,ÇAMAŞ,ORDU,CAMAS,19,1891,1,ORDU ,ÇAMAŞ,TRUE,1
ORDU,ÇATALPINAR,ORDU,CATALPINAR,19,1897,1,,,FALSE,0
ORDU,ÇAYBAŞI,ORDU,CAYBASI,19,1900,1,ORDU ,ÇAYBAŞI,TRUE,1
ORDU,FATSA,ORDU,FATSA,19,1328,1,ORDU ,FATSA,TRUE,1
ORDU,GÖLKÖY,ORDU,GOLKOY,19,1358,1,ORDU ,GÖLKÖY,TRUE,1
ORDU,GÜLYALI,ORDU,GULYALI,19,1795,1,ORDU ,GÜLYALI,TRUE,1
ORDU,GÜRGENTEPE,ORDU,GURGENTEPE,19,1797,1,ORDU ,GÜRGENTEPE,TRUE,1
ORDU,İKİZCE,ORDU,IKIZCE,19,1947,1,ORDU ,İKİZCE,TRUE,1
ORDU,KABADÜZ,ORDU,KABADUZ,19,1950,1,ORDU ,KABADÜZ,TRUE,1
ORDU,KABATAŞ,ORDU,KABATAS,19,1951,1,ORDU ,KABATAŞ,TRUE,1
ORDU,KORGAN,ORDU,KORGAN,19,1482,1,ORDU ,KORGAN,TRUE,1
ORDU,KUMRU,ORDU,KUMRU,19,1493,1,ORDU ,KUMRU,TRUE,1
ORDU,MESUDİYE,ORDU,MESUDIYE,19,1525,1,ORDU ,MESUDİYE,TRUE,1
ORDU,PERŞEMBE,ORDU,PERSEMBE,19,1573,1,ORDU ,PERŞEMBE,TRUE,1
ORDU,ULUBEY,ORDU,ULUBEY,19,1696,1,ORDU ,ULUBEY,TRUE,1
ORDU,ÜNYE,ORDU,UNYE,19,1706,1,ORDU ,ÜNYE,TRUE,1
OSMANİYE,BAHÇE,OSMANIYE,BAHCE,6,1165,1,OSMANİYE ,BAHÇE,TRUE,1
OSMANİYE,DÜZİÇİ,OSMANIYE,DUZICI,6,1743,1,OSMANİYE ,DÜZİÇİ,TRUE,1
OSMANİYE,HASANBEYLİ,OSMANIYE,HASANBEYLI,6,2027,1,OSMANİYE ,HASANBEYLİ,TRUE,1
OSMANİYE,KADİRLİ,OSMANIYE,KADIRLI,6,1423,1,OSMANİYE ,KADİRLİ,TRUE,1
OSMANİYE,MERKEZ,OSMANIYE,MERKEZ,,1560,0,OSMANİYE ,MERKEZ,TRUE,1
OSMANİYE,SUMBAS,OSMANIYE,SUMBAS,6,2028,1,OSMANİYE ,SUMBAS,TRUE,1
OSMANİYE,TOPRAKKALE,OSMANIYE,TOPRAKKALE,6,2029,1,OSMANİYE ,TOPRAKKALE,TRUE,1
RİZE,ARDEŞEN,RIZE,ARDESEN,11,1146,1,RİZE ,ARDEŞEN,TRUE,1
RİZE,ÇAMLIHEMŞİN,RIZE,CAMLIHEMSIN,11,1228,1,RİZE ,ÇAMLIHEMŞİN,TRUE,1
RİZE,ÇAYELİ,RIZE,CAYELI,11,1241,1,RİZE ,ÇAYELİ,TRUE,1
RİZE,DEREPAZARI,RIZE,DEREPAZARI,11,1908,1,RİZE ,DEREPAZARI,TRUE,1
RİZE,FINDIKLI,RIZE,FINDIKLI,11,1332,1,RİZE ,FINDIKLI,TRUE,1
RİZE,GÜNEYSU,RIZE,GUNEYSU,11,1796,1,RİZE ,GÜNEYSU,TRUE,1
RİZE,HEMŞİN,RIZE,HEMSIN,11,1943,1,RİZE ,HEMŞİN,TRUE,1
RİZE,İKİZDERE,RIZE,IKIZDERE,11,1405,1,RİZE ,İKİZDERE,TRUE,1
RİZE,İYİDERE,RIZE,IYIDERE,11,1949,1,RİZE ,İYİDERE,TRUE,1
RİZE,KALKANDERE,RIZE,KALKANDERE,11,1428,1,RİZE ,KALKANDERE,TRUE,1
RİZE,MERKEZ,RIZE,MERKEZ,,1586,0,RİZE ,MERKEZ,TRUE,1
RİZE,PAZAR,RIZE,PAZAR,11,1569,1,RİZE ,PAZAR,TRUE,1
SAKARYA,ADAPAZARI,SAKARYA,ADAPAZARI,16,2068,1,,,FALSE,0
SAKARYA,AKYAZI,SAKARYA,AKYAZI,16,1123,1,SAKARYA ,AKYAZI,TRUE,1
SAKARYA,ARİFİYE,SAKARYA,ARIFIYE,16,2069,1,,,FALSE,0
SAKARYA,ERENLER,SAKARYA,ERENLER,16,2070,1,,,FALSE,0
SAKARYA,FERİZLİ,SAKARYA,FERIZLI,16,1925,1,SAKARYA ,FERİZLİ,TRUE,1
SAKARYA,GEYVE,SAKARYA,GEYVE,16,1351,1,SAKARYA ,GEYVE,TRUE,1
SAKARYA,HENDEK,SAKARYA,HENDEK,16,1391,1,SAKARYA ,HENDEK,TRUE,1
SAKARYA,KARAPÜRÇEK,SAKARYA,KARAPURCEK,16,1955,1,SAKARYA ,KARAPÜRÇEK,TRUE,1
SAKARYA,KARASU,SAKARYA,KARASU,16,1442,1,SAKARYA ,KARASU,TRUE,1
SAKARYA,KAYNARCA,SAKARYA,KAYNARCA,16,1453,1,SAKARYA ,KAYNARCA,TRUE,1
SAKARYA,KOCAALİ,SAKARYA,KOCAALI,16,1818,1,SAKARYA ,KOCAALİ,TRUE,1
SAKARYA,PAMUKOVA,SAKARYA,PAMUKOVA,16,1833,1,SAKARYA ,PAMUKOVA,TRUE,1
SAKARYA,SAPANCA,SAKARYA,SAPANCA,16,1595,1,SAKARYA ,SAPANCA,TRUE,1
SAKARYA,SERDİVAN,SAKARYA,SERDIVAN,16,2071,1,,,FALSE,0
SAKARYA,SÖĞÜTLÜ,SAKARYA,SOGUTLU,16,1986,1,SAKARYA ,SÖĞÜTLÜ,TRUE,1
SAKARYA,TARAKLI,SAKARYA,TARAKLI,16,1847,1,SAKARYA ,TARAKLI,TRUE,1
SAMSUN,19 MAYIS,SAMSUN,19 MAYIS,17,1830,1,SAMSUN ,19 MAYIS,TRUE,1
SAMSUN,ALAÇAM,SAMSUN,ALACAM,17,1125,1,SAMSUN ,ALAÇAM,TRUE,1
SAMSUN,ASARCIK,SAMSUN,ASARCIK,17,1763,1,SAMSUN ,ASARCIK,TRUE,1
SAMSUN,ATAKUM,SAMSUN,ATAKUM,17,2072,1,,,FALSE,0
SAMSUN,AYVACIK,SAMSUN,AYVACIK,17,1879,1,SAMSUN ,AYVACIK,TRUE,1
SAMSUN,BAFRA,SAMSUN,BAFRA,17,1164,1,SAMSUN ,BAFRA,TRUE,1
SAMSUN,CANİK,SAMSUN,CANIK,17,2073,1,,,FALSE,0
SAMSUN,ÇARŞAMBA,SAMSUN,CARSAMBA,17,1234,1,SAMSUN ,ÇARŞAMBA,TRUE,1
SAMSUN,HAVZA,SAMSUN,HAVZA,17,1386,1,SAMSUN ,HAVZA,TRUE,1
SAMSUN,İLKADIM,SAMSUN,ILKADIM,17,2074,1,,,FALSE,0
SAMSUN,KAVAK,SAMSUN,KAVAK,17,1452,1,SAMSUN ,KAVAK,TRUE,1
SAMSUN,LADİK,SAMSUN,LADIK,17,1501,1,SAMSUN ,LADİK,TRUE,1
SAMSUN,SALIPAZARI,SAMSUN,SALIPAZARI,17,1838,1,SAMSUN ,SALIPAZARI,TRUE,1
SAMSUN,TEKKEKÖY,SAMSUN,TEKKEKOY,17,1849,1,SAMSUN ,TEKKEKÖY,TRUE,1
SAMSUN,TERME,SAMSUN,TERME,17,1676,1,SAMSUN ,TERME,TRUE,1
SAMSUN,VEZİRKÖPRÜ,SAMSUN,VEZIRKOPRU,17,1712,1,SAMSUN ,VEZİRKÖPRÜ,TRUE,1
SAMSUN,YAKAKENT,SAMSUN,YAKAKENT,17,1993,1,SAMSUN ,YAKAKENT,TRUE,1
ŞANLIURFA,AKÇAKALE,SANLIURFA,AKCAKALE,13,1115,1,SANLİURFA ,AKÇAKALE,TRUE,1
ŞANLIURFA,BİRECİK,SANLIURFA,BIRECIK,13,1194,1,SANLİURFA ,BİRECİK,TRUE,1
ŞANLIURFA,BOZOVA,SANLIURFA,BOZOVA,13,1209,1,SANLİURFA ,BOZOVA,TRUE,1
ŞANLIURFA,CEYLANPINAR,SANLIURFA,CEYLANPINAR,13,1220,1,SANLİURFA ,CEYLANPINAR,TRUE,1
ŞANLIURFA,EYYÜBİYE,SANLIURFA,EYYUBIYE,13,2091,1,,,FALSE,0
ŞANLIURFA,HALFETİ,SANLIURFA,HALFETI,13,1378,1,SANLİURFA ,HALFETİ,TRUE,1
ŞANLIURFA,HALİLİYE,SANLIURFA,HALILIYE,13,2092,1,,,FALSE,0
ŞANLIURFA,HARRAN,SANLIURFA,HARRAN,13,1800,1,SANLİURFA ,HARRAN,TRUE,1
ŞANLIURFA,HİLVAN,SANLIURFA,HILVAN,13,1393,1,SANLİURFA ,HİLVAN,TRUE,1
ŞANLIURFA,KARAKÖPRÜ,SANLIURFA,KARAKOPRU,13,2093,1,,,FALSE,0
ŞANLIURFA,SİVEREK,SANLIURFA,SIVEREK,13,1630,1,SANLİURFA ,SİVEREK,TRUE,1
ŞANLIURFA,SURUÇ,SANLIURFA,SURUC,13,1643,1,SANLİURFA ,SURUÇ,TRUE,1
ŞANLIURFA,VİRANŞEHİR,SANLIURFA,VIRANSEHIR,13,1713,1,SANLİURFA ,VİRANŞEHİR,TRUE,1
SİİRT,BAYKAN,SIIRT,BAYKAN,6,1179,1,SİİRT ,BAYKAN,TRUE,1
SİİRT,ERUH,SIIRT,ERUH,6,1317,1,SİİRT ,ERUH,TRUE,1
SİİRT,KURTALAN,SIIRT,KURTALAN,6,1495,1,SİİRT ,KURTALAN,TRUE,1
SİİRT,MERKEZ,SIIRT,MERKEZ,,1620,0,SİİRT ,MERKEZ,TRUE,1
SİİRT,PERVARİ,SIIRT,PERVARI,6,1575,1,SİİRT ,PERVARİ,TRUE,1
SİİRT,ŞİRVAN,SIIRT,SIRVAN,6,1662,1,SİİRT ,ŞİRVAN,TRUE,1
SİİRT,TİLLO,SIIRT,TILLO,6,1878,1,,,FALSE,0
SİNOP,AYANCIK,SINOP,AYANCIK,8,1156,1,SİNOP ,AYANCIK,TRUE,1
SİNOP,BOYABAT,SINOP,BOYABAT,8,1204,1,SİNOP ,BOYABAT,TRUE,1
SİNOP,DİKMEN,SINOP,DIKMEN,8,1910,1,SİNOP ,DİKMEN,TRUE,1
SİNOP,DURAĞAN,SINOP,DURAGAN,8,1290,1,SİNOP ,DURAĞAN,TRUE,1
SİNOP,ERFELEK,SINOP,ERFELEK,8,1314,1,SİNOP ,ERFELEK,TRUE,1
SİNOP,GERZE,SINOP,GERZE,8,1349,1,SİNOP ,GERZE,TRUE,1
SİNOP,MERKEZ,SINOP,MERKEZ,,1627,0,SİNOP ,MERKEZ,TRUE,1
SİNOP,SARAYDÜZÜ,SINOP,SARAYDUZU,8,1981,1,SİNOP ,SARAYDÜZÜ,TRUE,1
SİNOP,TÜRKELİ,SINOP,TURKELI,8,1693,1,SİNOP ,TÜRKELİ,TRUE,1
ŞIRNAK,BEYTÜŞŞEBAP,SIRNAK,BEYTUSSEBAP,6,1189,1,SİRNAK ,BEYTÜŞŞEBAP,TRUE,1
ŞIRNAK,CİZRE,SIRNAK,CIZRE,6,1223,1,SİRNAK ,CİZRE,TRUE,1
ŞIRNAK,GÜÇLÜKONAK,SIRNAK,GUCLUKONAK,6,1931,1,SİRNAK ,GÜÇLÜKONAK,TRUE,1
ŞIRNAK,İDİL,SIRNAK,IDIL,6,1403,1,SİRNAK ,İDİL,TRUE,1
ŞIRNAK,MERKEZ,SIRNAK,MERKEZ,,1661,0,SİRNAK ,MERKEZ,TRUE,1
ŞIRNAK,SİLOPİ,SIRNAK,SILOPI,6,1623,1,SİRNAK ,SİLOPİ,TRUE,1
ŞIRNAK,ULUDERE,SIRNAK,ULUDERE,6,1698,1,SİRNAK ,ULUDERE,TRUE,1
SİVAS,AKINCILAR,SIVAS,AKINCILAR,16,1870,1,SİVAS ,AKINCILAR,TRUE,1
SİVAS,ALTINYAYLA,SIVAS,ALTINYAYLA,16,1875,1,SİVAS ,ALTINYAYLA,TRUE,1
SİVAS,DİVRİĞİ,SIVAS,DIVRIGI,16,1282,1,SİVAS ,DİVRİĞİ,TRUE,1
SİVAS,DOĞANŞAR,SIVAS,DOGANSAR,16,1913,1,SİVAS ,DOĞANŞAR,TRUE,1
SİVAS,GEMEREK,SIVAS,GEMEREK,16,1342,1,SİVAS ,GEMEREK,TRUE,1
SİVAS,GÖLOVA,SIVAS,GOLOVA,16,1927,1,SİVAS ,GÖLOVA,TRUE,1
SİVAS,GÜRÜN,SIVAS,GURUN,16,1373,1,SİVAS ,GÜRÜN,TRUE,1
SİVAS,HAFİK,SIVAS,HAFIK,16,1376,1,SİVAS ,HAFİK,TRUE,1
SİVAS,İMRANLI,SIVAS,IMRANLI,16,1407,1,SİVAS ,İMRANLI,TRUE,1
SİVAS,KANGAL,SIVAS,KANGAL,16,1431,1,SİVAS ,KANGAL,TRUE,1
SİVAS,KOYULHİSAR,SIVAS,KOYULHISAR,16,1484,1,SİVAS ,KOYULHİSAR,TRUE,1
SİVAS,MERKEZ,SIVAS,MERKEZ,,1628,0,SİVAS ,MERKEZ,TRUE,1
SİVAS,ŞARKIŞLA,SIVAS,SARKISLA,16,1650,1,SİVAS ,ŞARKIŞLA,TRUE,1
SİVAS,SUŞEHRİ,SIVAS,SUSEHRI,16,1646,1,SİVAS ,SUŞEHRİ,TRUE,1
SİVAS,ULAŞ,SIVAS,ULAS,16,1991,1,SİVAS ,ULAŞ,TRUE,1
SİVAS,YILDIZELİ,SIVAS,YILDIZELI,16,1731,1,SİVAS ,YILDIZELİ,TRUE,1
SİVAS,ZARA,SIVAS,ZARA,16,1738,1,SİVAS ,ZARA,TRUE,1
TEKİRDAĞ,ÇERKEZKÖY,TEKIRDAG,CERKEZKOY,11,1250,1,TEKİRDAG ,ÇERKEZKÖY,TRUE,1
TEKİRDAĞ,ÇORLU,TEKIRDAG,CORLU,11,1258,1,TEKİRDAG ,ÇORLU,TRUE,1
TEKİRDAĞ,ERGENE,TEKIRDAG,ERGENE,11,2094,1,,,FALSE,0
TEKİRDAĞ,HAYRABOLU,TEKIRDAG,HAYRABOLU,11,1388,1,TEKİRDAG ,HAYRABOLU,TRUE,1
TEKİRDAĞ,KAPAKLI,TEKIRDAG,KAPAKLI,11,2095,1,,,FALSE,0
TEKİRDAĞ,MALKARA,TEKIRDAG,MALKARA,11,1511,1,TEKİRDAG ,MALKARA,TRUE,1
TEKİRDAĞ,MARMARAEREĞLİSİ,TEKIRDAG,MARMARAEREGLISI,11,1825,1,TEKİRDAG ,MARMARAEREĞLİSİ,TRUE,1
TEKİRDAĞ,MURATLI,TEKIRDAG,MURATLI,11,1538,1,TEKİRDAG ,MURATLI,TRUE,1
TEKİRDAĞ,SARAY,TEKIRDAG,SARAY,11,1596,1,TEKİRDAG ,SARAY,TRUE,1
TEKİRDAĞ,ŞARKÖY,TEKIRDAG,SARKOY,11,1652,1,TEKİRDAG ,ŞARKÖY,TRUE,1
TEKİRDAĞ,SÜLEYMANPAŞA,TEKIRDAG,SULEYMANPASA,11,2096,1,,,FALSE,0
TOKAT,ALMUS,TOKAT,ALMUS,11,1129,1,TOKAT ,ALMUS,TRUE,1
TOKAT,ARTOVA,TOKAT,ARTOVA,11,1151,1,TOKAT ,ARTOVA,TRUE,1
TOKAT,BAŞÇİFTLİK,TOKAT,BASCIFTLIK,11,1883,1,TOKAT ,BAŞÇİFTLİK,TRUE,1
TOKAT,ERBAA,TOKAT,ERBAA,11,1308,1,TOKAT ,ERBAA,TRUE,1
TOKAT,MERKEZ,TOKAT,MERKEZ,,1679,0,TOKAT ,MERKEZ,TRUE,1
TOKAT,NİKSAR,TOKAT,NIKSAR,11,1545,1,TOKAT ,NİKSAR,TRUE,1
TOKAT,PAZAR,TOKAT,PAZAR,11,1834,1,TOKAT ,PAZAR,TRUE,1
TOKAT,REŞADİYE,TOKAT,RESADIYE,11,1584,1,TOKAT ,REŞADİYE,TRUE,1
TOKAT,SULUSARAY,TOKAT,SULUSARAY,11,1987,1,TOKAT ,SULUSARAY,TRUE,1
TOKAT,TURHAL,TOKAT,TURHAL,11,1690,1,TOKAT ,TURHAL,TRUE,1
TOKAT,YEŞİLYURT,TOKAT,YESILYURT,11,1858,1,TOKAT ,YEŞİLYURT,TRUE,1
TOKAT,ZİLE,TOKAT,ZILE,11,1740,1,TOKAT ,ZİLE,TRUE,1
TRABZON,AKÇAABAT,TRABZON,AKCAABAT,18,1113,1,TRABZON ,AKÇAABAT,TRUE,1
TRABZON,ARAKLI,TRABZON,ARAKLI,18,1141,1,TRABZON ,ARAKLI,TRUE,1
TRABZON,ARSİN,TRABZON,ARSIN,18,1150,1,TRABZON ,ARSİN,TRUE,1
TRABZON,BEŞİKDÜZÜ,TRABZON,BESIKDUZU,18,1775,1,TRABZON ,BEŞİKDÜZÜ,TRUE,1
TRABZON,ÇARŞIBAŞI,TRABZON,CARSIBASI,18,1896,1,TRABZON ,ÇARŞIBAŞI,TRUE,1
TRABZON,ÇAYKARA,TRABZON,CAYKARA,18,1244,1,TRABZON ,ÇAYKARA,TRUE,1
TRABZON,DERNEKPAZARI,TRABZON,DERNEKPAZARI,18,1909,1,TRABZON ,DERNEKPAZARI,TRUE,1
TRABZON,DÜZKÖY,TRABZON,DUZKOY,18,1917,1,TRABZON ,DÜZKÖY,TRUE,1
TRABZON,HAYRAT,TRABZON,HAYRAT,18,1942,1,TRABZON ,HAYRAT,TRUE,1
TRABZON,KÖPRÜBAŞI,TRABZON,KOPRUBASI,18,1966,1,TRABZON ,KÖPRÜBAŞI,TRUE,1
TRABZON,MAÇKA,TRABZON,MACKA,18,1507,1,TRABZON ,MAÇKA,TRUE,1
TRABZON,OF,TRABZON,OF,18,1548,1,TRABZON ,OF,TRUE,1
TRABZON,ORTAHİSAR,TRABZON,ORTAHISAR,18,2097,1,,,FALSE,0
TRABZON,ŞALPAZARI,TRABZON,SALPAZARI,18,1842,1,TRABZON ,ŞALPAZARI,TRUE,1
TRABZON,SÜRMENE,TRABZON,SURMENE,18,1647,1,TRABZON ,SÜRMENE,TRUE,1
TRABZON,TONYA,TRABZON,TONYA,18,1681,1,TRABZON ,TONYA,TRUE,1
TRABZON,VAKFIKEBİR,TRABZON,VAKFIKEBIR,18,1709,1,TRABZON ,VAKFIKEBİR,TRUE,1
TRABZON,YOMRA,TRABZON,YOMRA,18,1732,1,TRABZON ,YOMRA,TRUE,1
TUNCELİ,ÇEMİŞGEZEK,TUNCELI,CEMISGEZEK,7,1247,1,TUNCELİ ,ÇEMİŞGEZEK,TRUE,1
TUNCELİ,HOZAT,TUNCELI,HOZAT,7,1397,1,TUNCELİ ,HOZAT,TRUE,1
TUNCELİ,MAZGİRT,TUNCELI,MAZGIRT,7,1518,1,TUNCELİ ,MAZGİRT,TRUE,1
TUNCELİ,MERKEZ,TUNCELI,MERKEZ,,1688,0,TUNCELİ ,MERKEZ,TRUE,1
TUNCELİ,NAZIMİYE,TUNCELI,NAZIMIYE,7,1541,1,TUNCELİ ,NAZIMİYE,TRUE,1
TUNCELİ,OVACIK,TUNCELI,OVACIK,7,1562,1,TUNCELİ ,OVACIK,TRUE,1
TUNCELİ,PERTEK,TUNCELI,PERTEK,7,1574,1,TUNCELİ ,PERTEK,TRUE,1
TUNCELİ,PÜLÜMÜR,TUNCELI,PULUMUR,7,1581,1,TUNCELİ ,PÜLÜMÜR,TRUE,1
UŞAK,BANAZ,USAK,BANAZ,5,1170,1,USAK ,BANAZ,TRUE,1
UŞAK,EŞME,USAK,ESME,5,1323,1,USAK ,EŞME,TRUE,1
UŞAK,KARAHALLI,USAK,KARAHALLI,5,1436,1,USAK ,KARAHALLI,TRUE,1
UŞAK,MERKEZ,USAK,MERKEZ,,1704,0,USAK ,MERKEZ,TRUE,1
UŞAK,SİVASLI,USAK,SIVASLI,5,1629,1,USAK ,SİVASLI,TRUE,1
UŞAK,ULUBEY,USAK,ULUBEY,5,1697,1,USAK ,ULUBEY,TRUE,1
VAN,BAHÇESARAY,VAN,BAHCESARAY,13,1770,1,VAN ,BAHÇESARAY,TRUE,1
VAN,BAŞKALE,VAN,BASKALE,13,1175,1,VAN ,BAŞKALE,TRUE,1
VAN,ÇALDIRAN,VAN,CALDIRAN,13,1786,1,VAN ,ÇALDIRAN,TRUE,1
VAN,ÇATAK,VAN,CATAK,13,1236,1,VAN ,ÇATAK,TRUE,1
VAN,EDREMİT,VAN,EDREMIT,13,1918,1,VAN ,EDREMİT,TRUE,1
VAN,ERCİŞ,VAN,ERCIS,13,1309,1,VAN ,ERCİŞ,TRUE,1
VAN,GEVAŞ,VAN,GEVAS,13,1350,1,VAN ,GEVAŞ,TRUE,1
VAN,GÜRPINAR,VAN,GURPINAR,13,1372,1,VAN ,GÜRPINAR,TRUE,1
VAN,İPEKYOLU,VAN,IPEKYOLU,13,2098,1,,,FALSE,0
VAN,MURADİYE,VAN,MURADIYE,13,1533,1,VAN ,MURADİYE,TRUE,1
VAN,ÖZALP,VAN,OZALP,13,1565,1,VAN ,ÖZALP,TRUE,1
